OBJECTID,Damage,Street Number,Street Name,Street Type,City,State,Zip Code,County,Incident Name,APN,Year Built,Address,GLOBALID,Latitude,Longitude,x,y
124848,Destroyed (>50%),15008,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411006007,1950,"15008 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",ce45e179-aff9-43a5-b3e5-017eaba6a904,34.0439765,-118.5221268,-13193822.8,4034708.522
124849,No Damage,1900,Rambla Pacifico,None,,CA,0,Los Angeles,Palisades,4453006901,,None,be093752-a3ce-4a55-a43a-01af518b47f1,34.059958,-118.6471198,-13207736.96,4036855.77
124850,Affected (1-9%),2382,Live Oak Meadows ,Road,Malibu,CA,90265,Los Angeles,Palisades,4453019052,1986,"2382 LIVE OAK MEADOWS RD, MALIBU, CA 90265",0ff1191b-0632-4afe-a8ac-02051844ae66,34.0642735,-118.6416529,-13207128.38,4037435.658
124851,No Damage,511,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411013020,1930,"511 TOYOPA DR, PACIFIC PALISADES, CA 90272",49ce44ba-6195-4d2a-8436-021727833f43,34.036954,-118.5200136,-13193587.56,4033765.131
124852,Destroyed (>50%),23303,W Bocana,Street,Malibu,CA,90265,Los Angeles,Palisades,4453032010,1986,"23303 W BOCANA ST, MALIBU, CA 90265",0ad2c422-0564-4f65-856f-021ddf78c625,34.0664972,-118.6491589,-13207963.95,4037734.477
124853,Destroyed (>50%),1563,S Monte Viento,Street,Malibu,CA,90265,Los Angeles,Palisades,4453030030,1986,"1563 S MONTE VIENTO ST, MALIBU, CA 90265",2c83e145-334c-490e-92a9-025ccb1fa409,34.0687345,-118.6509232,-13208160.35,4038035.125
124854,Destroyed (>50%),16043,Anoka,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420007029,2006,"16043 ANOKA DR, PACIFIC PALISADES, CA 90272",50f5a79d-d275-4113-a3b4-027708345558,34.0536204,-118.5345638,-13195207.28,4036004.212
124855,Destroyed (>50%),738,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411007019,1940,"738 TOYOPA DR, PACIFIC PALISADES, CA 90272",03761b5f-1f7c-44f1-8e0c-02eea2d2ee37,34.0419006,-118.5202343,-13193612.13,4034429.639
124856,Destroyed (>50%),2620,Eldermoor,Drive,Malibu,CA,90265,Los Angeles,Palisades,4453014008,2011,"2620 ELDERMOOR DR, MALIBU, CA 90265",fe3159bd-d6b4-4b9d-98f5-02f2801e42fa,34.0523345,-118.649486,-13208000.36,4035831.438
124857,Destroyed (>50%),17014,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419017037,1950,"17014 BOLLINGER DR, PACIFIC PALISADES, CA 90272",3711da2b-e858-460b-8258-0313b6532a41,34.0434225,-118.5493831,-13196856.97,4034634.094
124858,Destroyed (>50%),14928,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411006011,1954,"14928 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",f636ef3c-552a-471a-a324-03224e335fab,34.043427,-118.5214514,-13193747.62,4034634.698
124859,No Damage,23320,W Pompano,Street,Malibu,CA,90265,Los Angeles,Palisades,4453033012,1986,"23320 W POMPANO ST, MALIBU, CA 90265",4bb2e2b2-3546-4867-9892-034f88cf8d30,34.06547,-118.650242,-13208084.52,4037596.435
124860,Affected (1-9%),1614,Chastain Parkway E,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431041002,1991,"1614 CHASTAIN PKWY E, PACIFIC PALISADES, CA 90272",446f538c-53f3-4e3f-93f1-03a9e323223a,34.0760719,-118.5492414,-13196841.19,4039021.203
124861,Destroyed (>50%),16530,Akron,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419011058,2017,"16530 AKRON ST, PACIFIC PALISADES, CA 90272",5a35eb44-4604-45c1-b46f-042d5e84eced,34.0505748,-118.5424159,-13196081.38,4035595.006
124862,No Damage,14984,Corona del Mar,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411030006,1955,"14984 CORONA DEL MAR, PACIFIC PALISADES, CA 90272",36789249-b270-4ba8-949a-046513fdc9a2,34.0312083,-118.5227021,-13193886.85,4032993.311
124863,Destroyed (>50%),17140,Avenida de la Herradura ,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431011011,1976,"17140 AVENIDA DE LA HERRADURA, PACIFIC PALISADES, CA 90272",647dba36-0104-4e7c-add8-048865a5355c,34.0763539,-118.5591223,-13197941.13,4039059.109
124864,Destroyed (>50%),15821,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4422030010,1999,"15821 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",5684cbd0-976f-4b5e-9b6c-04a08d75b0c6,34.0490412,-118.5327948,-13195010.36,4035388.96
124865,No Damage,1467,Chastain Parkway W,Parkway,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431035004,1990,"1467 CHASTAIN PKWY W, PACIFIC PALISADES, CA 90272",ffd22d6f-5385-4182-a1ec-04a481ac15bb,34.0757491,-118.5534981,-13197315.04,4038977.818
124866,Destroyed (>50%),15248,De Pauw,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4412020026,2000,"15248 DE PAUW ST, PACIFIC PALISADES, CA 90272",11b0b46f-7a26-429d-94f2-04c5e982a343,34.0376965,-118.5257006,-13194220.64,4033864.863
124867,No Damage,22201,Carbon Mesa,Road,Malibu,CA,90265,Los Angeles,Palisades,4451012023,1998,"22201 CARBON MESA RD, MALIBU, CA 90265",d9c1372d-ae79-4b13-9251-04d08d7e8d2c,34.0460058,-118.6561719,-13208744.63,4034981.153
124868,Affected (1-9%),14934,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411006010,1946,"14934 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",2113772c-87e2-47e1-8924-04e0f202e323,34.0435305,-118.521607,-13193764.94,4034648.601
124869,No Damage,3543,Mandeville Canyon ,Road,Los Angeles,CA,90049,Los Angeles,Palisades,4491004008,2000,"3543 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",d099bcb7-ef2f-4cce-b31a-04e8d0b9bfd4,34.112807,-118.5003687,-13191400.7,4043959.325
124870,No Damage,15777,Bowdoin,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4413021905,,"15777 BOWDOIN ST, PACIFIC PALISADES, CA 90272",e234ccf2-ab21-450e-a566-04f5a5761c24,34.047138,-118.5305249,-13194757.67,4035133.269
124871,No Damage,3817,Mandeville Canyon,Road,Los Angeles,CA,90049,Los Angeles,Palisades,4490018003,1980,"3817 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",7c9e94d4-6365-4a8c-b4c4-050b40dd329b,34.1201902,-118.5049629,-13191912.13,4044952.068
124872,No Damage,1445,Cuesta Linda ,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431026024,1988,"1445 CUESTA LINDA, PACIFIC PALISADES, CA 90272",aa66c4a5-8590-4898-bc35-0523632d88e8,34.0757399,-118.5552404,-13197508.99,4038976.589
124873,No Damage,525,Alma Real,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411019012,1970,"525 ALMA REAL DR, PACIFIC PALISADES, CA 90272",3e1a61be-e045-4ae4-8d5e-052624cf7b37,34.037684,-118.5230004,-13193920.05,4033863.184
124874,Destroyed (>50%),16844,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415014018,1948,"16844 BOLLINGER DR, PACIFIC PALISADES, CA 90272",e57f6ce5-4c0f-41e0-b238-05330f7fbc86,34.044272,-118.5465341,-13196539.81,4034748.228
124875,Destroyed (>50%),1718,Chastain Parkway E,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431041014,1996,"1718 CHASTAIN PKWY E, PACIFIC PALISADES, CA 90272",3103446d-798e-4da2-8b3f-055d286cc425,34.0747902,-118.5477459,-13196674.71,4038848.955
124876,No Damage,1416,Paseo de Oro,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431036049,1997,"1506 PASEO DE ORO, PACIFIC PALISADES, CA 90272",4b176855-be1d-43ba-b66a-056f183374fd,34.075645,-118.5528288,-13197240.54,4038963.831
124877,Destroyed (>50%),1900,Palisades ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431027011,1985,"1908 PALISADES DR, PACIFIC PALISADES, CA 90272",ea9b3cab-e428-4c0b-af06-057e6b5ff637,34.0739513,-118.5574966,-13197760.15,4038736.204
124878,No Damage,24851,Piuma ,Road,Malibu,CA,90265,Los Angeles,Palisades,4456037018,1975,"24851 PIUMA RD, MALIBU, CA 90265",b4e230ef-cd39-4ab1-9fdc-05ceaa6e9178,34.0691566,-118.6855392,-13212013.79,4038091.855
124879,No Damage,13129,Sherry,Lane,Los Angeles,CA,90049,Los Angeles,Palisades,4490013016,1965,"13129 SHERRY LN, LOS ANGELES, CA 90049",e23d07cc-1fd4-46f5-b7cf-05ff8c50a7bc,34.12436,-118.5087215,-13192330.53,4045512.789
124880,Destroyed (>50%),737,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411008005,1949,"737 TOYOPA DR, PACIFIC PALISADES, CA 90272",dd5791c7-17a6-49e3-a09f-06153341306e,34.0415966,-118.520619,-13193654.96,4034388.805
124881,Destroyed (>50%),16637,Cumbre Verde,Court,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431033018,1985,"16637 CUMBRE VERDE CT, PACIFIC PALISADES, CA 90272",8469f1da-6d34-4d7f-b861-061740547603,34.0719113,-118.5508236,-13197017.32,4038462.055
124882,Destroyed (>50%),612,N Las Casas ,Avenue,Pacific Palisades,CA,90272,Los Angeles,Palisades,4414026006,1949,"612 N LAS CASAS AVE, PACIFIC PALISADES, CA 90272",996068a4-4d1c-4c93-b2a4-0635fdb1fa78,34.0463748,-118.542556,-13196096.97,4035030.724
124883,Destroyed (>50%),766,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411007023,2005,"766 TOYOPA DR, PACIFIC PALISADES, CA 90272",96e44bdb-a331-46e5-b101-06b4b7876916,34.0424749,-118.5208482,-13193680.47,4034506.794
124884,No Damage,15925,Alcima,Avenue,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420005021,1954,"15925 ALCIMA AVE, PACIFIC PALISADES, CA 90272",7230e28c-f767-4771-b80a-06bd557a84a8,34.0517185,-118.5327528,-13195005.68,4035748.672
124885,No Damage,23425,W Moon Shadows,Drive,Malibu,CA,90265,Los Angeles,Palisades,4453030022,1984,"23425 W MOON SHADOWS DR, MALIBU, CA 90265",67636a52-fb8b-4606-8634-06ce206c461e,34.0664518,-118.6513179,-13208204.29,4037728.38
124886,Destroyed (>50%),16061,Anoka,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420007027,1957,"16061 ANOKA DR, PACIFIC PALISADES, CA 90272",c91d16d4-c568-448b-8336-06fcf11bf6ec,34.0532699,-118.534156,-13195161.89,4035957.117
124887,Destroyed (>50%),1501,Will Rogers State Park ,Road,Pacific Palisades,CA,90272,Los Angeles,Palisades,4409001905,,"1501 WILL ROGERS STATE PARK RD, PACIFIC PALISADES, CA 90272",d6a81680-eb13-4995-a47c-07280a8e59c2,34.0549641,-118.5126163,-13192764.1,4036184.749
124888,Destroyed (>50%),864,CHATTANOOGA,Avenue,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419013075,1942,"864 CHATTANOOGA AVE, PACIFIC PALISADES, CA 90272",5a2aea81-e2a8-40c9-82e2-072ea1a4bfaa,34.0495058,-118.5431927,-13196167.85,4035451.38
124889,No Damage,453,Hillside,Lane,Santa Monica,CA,90402,Los Angeles,Palisades,4410014013,1926,"453 HILLSIDE LN, SANTA MONICA, CA 90402",1e16bc14-55cb-4a0d-909a-07386fe0aca5,34.0332149,-118.518586,-13193428.64,4033262.85
124890,Destroyed (>50%),21956,Carbon Mesa,Road,Malibu,CA,90265,Los Angeles,Palisades,4451009022,1955,"21956 CARBON MESA RD, MALIBU, CA 90265",25340eff-a72b-4e98-9b0a-073c06d6dd53,34.0418087,-118.6536858,-13208467.89,4034417.295
124891,Destroyed (>50%),16577,CHATTANOOGA,Place,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419013074,1952,"16577 CHATTANOOGA PL, PACIFIC PALISADES, CA 90272",dbaa41a2-7cd0-4da8-aa22-079c87eb4e0f,34.0492688,-118.5432132,-13196170.13,4035419.543
124892,Destroyed (>50%),15302,De Pauw,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4412019017,1999,"15302 DE PAUW ST, PACIFIC PALISADES, CA 90272",a51ac099-86a8-47c3-aee3-07f5f307c110,34.0390011,-118.5266041,-13194321.21,4034040.13
124893,Destroyed (>50%),14852,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411007001,1950,"14852 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",790cceeb-92ad-40fc-bdfd-082121770cfe,34.0426065,-118.5206928,-13193663.17,4034524.479
124894,Destroyed (>50%),16576,Chattanooga ,Place,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419013025,1948,"16576 CHATTANOOGA PL, PACIFIC PALISADES, CA 90272",0eafcba3-430d-44fc-acc7-08417593d3af,34.0488583,-118.5432253,-13196171.47,4035364.386
124895,No Damage,1547,Michael,Lane,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431015075,1979,"1541 PALISADES DR, PACIFIC PALISADES, CA 90272",0cadae3d-1173-42eb-8f30-08a767c59223,34.0773306,-118.5647579,-13198568.48,4039190.364
124896,Affected (1-9%),17259,Avenida De La Herradura,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431013038,1977,"17259 AVENIDA DE LA HERRADURA, PACIFIC PALISADES, CA 90272",a2021b7d-9776-428f-ba44-08acd6bf2e22,34.0786199,-118.562337,-13198298.98,4039363.644
124897,No Damage,1362,Bella Oceana Vista,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420041003,1995,"1362 BELLA OCEANA VIS, PACIFIC PALISADES, CA 90272",ce511257-c664-4e57-90e8-08b4b2e53b78,34.0610849,-118.5440867,-13196267.37,4037007.188
124898,No Damage,1546,Chastain Parkway W,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431042022,1996,"1546 CHASTAIN PKWY W, PACIFIC PALISADES, CA 90272",dc56cfe4-ab0d-48ed-9dd9-08b69b7826e3,34.0770496,-118.5514306,-13197084.88,4039152.602
124899,Destroyed (>50%),3294,Rambla Pacifico,Street,Malibu,CA,90265,Los Angeles,Palisades,4451016021,1957,"3294 RAMBLA PACIFICO, MALIBU, CA 90265",6d927e09-f8d8-4f1a-ad39-09131d83220c,34.04356,-118.6460215,-13207614.7,4034652.571
124900,Destroyed (>50%),15268,De Pauw,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4412020021,1948,"15268 DE PAUW ST, PACIFIC PALISADES, CA 90272",6c1ebfe3-096e-46a9-9a85-09568a531725,34.0383003,-118.5260604,-13194260.69,4033945.982
124901,Affected (1-9%),16664,Calle Jermaine,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431037029,1995,"16664 CALLE JERMAINE, PACIFIC PALISADES, CA 90272",48c5caa9-cd16-403a-adf6-095ca1e3baca,34.0736327,-118.5497504,-13196897.85,4038693.386
124902,Destroyed (>50%),15275,De Pauw,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4412028026,2015,"15275 DE PAUW ST, PACIFIC PALISADES, CA 90272",31ac72e5-5dd7-4edc-a64c-0984a9ad37d7,34.0388092,-118.5257916,-13194230.77,4034014.341
124903,Destroyed (>50%),15224,Earlham,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4412027009,2001,"15224 EARLHAM ST, PACIFIC PALISADES, CA 90272",959aaa09-fa95-43a0-a0fa-09cd9783a1a4,34.0365739,-118.5262052,-13194276.81,4033714.07
124904,Minor (10-25%),15601,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4422002902,1951,"15601 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",90fe67ea-8a70-4d0b-ac7d-09d27ea7889d,34.0561365,-118.5288733,-13194573.82,4036342.278
124905,Destroyed (>50%),16933,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415012003,1950,"16933 BOLLINGER DR, PACIFIC PALISADES, CA 90272",fa902bf9-8b6f-4e81-8aee-0a082a535a88,34.0441922,-118.548118,-13196716.13,4034737.498
124906,Destroyed (>50%),808,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411006017,1940,"808 TOYOPA DR, PACIFIC PALISADES, CA 90272",afa0aa70-f880-4e08-9dd1-0a3e2c5647c5,34.0429457,-118.5212084,-13193720.57,4034570.038
124907,No Damage,3270,Sumac Ridge,Road,Malibu,CA,90265,Los Angeles,Palisades,4451016011,1996,"3270 SUMAC RIDGE RD, MALIBU, CA 90265",a2a190cb-02bc-43ce-9ede-0a4a6e761e76,34.0440767,-118.6427723,-13207252.99,4034721.991
124908,Destroyed (>50%),16510,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415001002,1951,"16510 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",4f22ffb4-f98c-4bcc-8c24-0a613c756e23,34.0481749,-118.5421295,-13196049.5,4035272.568
124909,No Damage,421,Alma Real,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411019007,2001,"421 ALMA REAL DR, PACIFIC PALISADES, CA 90272",eda9fdd2-df3d-4854-bc6b-0a6aa8fa7bf0,34.0363974,-118.5227984,-13193897.57,4033690.351
124910,Affected (1-9%),22062,Carbon Mesa,Road,Malibu,CA,90265,Los Angeles,Palisades,4451009025,1958,"22062 CARBON MESA RD, MALIBU, CA 90265",a5b64e14-47ab-4e6b-a0c3-0aa0b374e817,34.0433896,-118.655501,-13208669.95,4034629.675
124911,No Damage,15601,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4422027903,1960,"15651 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",06cc57be-af90-4fc0-8393-0ab7dd543595,34.0545881,-118.5283092,-13194511.02,4036134.238
124912,No Damage,401,Alma Real,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411019005,1950,"401 ALMA REAL DR, PACIFIC PALISADES, CA 90272",e777a338-5c09-4f09-ab09-0ad5d1eb04fc,34.0359248,-118.5230809,-13193929.02,4033626.868
124913,No Damage,560,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411015007,2007,"560 TOYOPA DR, PACIFIC PALISADES, CA 90272",c083cc5f-c822-4d88-afe9-0b0fd1d8000e,34.0380451,-118.5188124,-13193453.84,4033911.703
124914,Destroyed (>50%),1760,Michael ,Lane,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431013029,1977,"1760 MICHAEL LN, PACIFIC PALISADES, CA 90272",a3cf45f5-cc07-4b02-81d7-0b35a0518089,34.0789464,-118.5611665,-13198168.68,4039407.533
124915,No Damage,17242,Avenida de la Herradura ,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431013002,1977,"17242 AVENIDA DE LA HERRADURA, PACIFIC PALISADES, CA 90272",14f9a3af-59f1-4227-9d43-0b7d78033c5d,34.0781331,-118.5617576,-13198234.48,4039298.218
124916,Destroyed (>50%),2002,Las Flores Canyon ,Road,Malibu,CA,90265,Los Angeles,Palisades,4453004033,1966,"2002 LAS FLORES CANYON RD, MALIBU, CA 90265",b4bb594a-3ef8-47f1-9493-0bbec6796e77,34.0649388,-118.6459766,-13207609.7,4037525.053
124917,No Damage,453,Hillside,Lane,Santa Monica,CA,90402,Los Angeles,Palisades,4410014013,1926,"453 HILLSIDE LN, SANTA MONICA, CA 90402",ad6b919d-bca5-4e42-bfc7-0bdececb61b9,34.0332058,-118.5186658,-13193437.52,4033261.625
124918,Destroyed (>50%),1859,Michael ,Lane,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431014020,1978,"1859 MICHAEL LN, PACIFIC PALISADES, CA 90272",d56c58ee-b31e-43a2-a7b4-0bfc9ff800a9,34.0777405,-118.5580978,-13197827.08,4039245.464
124919,No Damage,519,Ocampo,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411012013,1929,"519 OCAMPO DR, PACIFIC PALISADES, CA 90272",f973ab02-2fa5-4379-a2c3-0bfe727b23be,34.0377442,-118.5206505,-13193658.46,4033871.274
124921,Destroyed (>50%),562,Chapala,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411012025,1940,"562 CHAPALA DR, PACIFIC PALISADES, CA 90272",601c080b-480f-4965-97f9-0c38800d20d7,34.039521,-118.5207897,-13193673.96,4034109.969
124922,No Damage,14900,Camarosa ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411022020,1937,"14900 CAMAROSA DR, PACIFIC PALISADES, CA 90272",80f487f0-a133-47be-a6ca-0c576a4875b3,34.0344773,-118.5207881,-13193673.77,4033432.427
124923,Destroyed (>50%),1177,Fiske ,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4423003019,1938,"1177 FISKE ST, PACIFIC PALISADES, CA 90272",ab3c6e92-b219-46ac-92c4-0c64ede47019,34.0512268,-118.5232799,-13193951.16,4035682.604
124924,No Damage,16655,Marquez,Terrace,Pacific Palisades,CA,90272,Los Angeles,Palisades,4419014006,1952,"16655 MARQUEZ TER, PACIFIC PALISADES, CA 90272",c71593ae-48a6-4347-b473-0c66804f6b4d,34.0484485,-118.5451105,-13196381.34,4035309.327
124925,Destroyed (>50%),16739,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415008008,2015,"16739 BOLLINGER DR, PACIFIC PALISADES, CA 90272",7aa659f4-7994-4492-9bf3-0c6c2cc0616a,34.0465002,-118.5447674,-13196343.14,4035047.582
124926,No Damage,1449,Cuesta Linda,None,Pacific Palisades,CA,90272,Los Angeles,Palisades,4431026025,1990,"1449 CUESTA LINDA, PACIFIC PALISADES, CA 90272",68052b3d-8338-4675-ac40-0c978ae12d50,34.0759791,-118.5551634,-13197500.42,4039008.727
124927,Destroyed (>50%),16815,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415011007,1947,"16815 BOLLINGER DR, PACIFIC PALISADES, CA 90272",623ee2f5-e571-4086-9cc9-0ca84792d2f5,34.045034,-118.5459458,-13196474.32,4034850.596
124928,Destroyed (>50%),16921,Bollinger ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4415012005,2005,"16921 BOLLINGER DR, PACIFIC PALISADES, CA 90272",c6abd2ea-3fa6-4f4e-ad85-0cc515415ebd,34.0443525,-118.547755,-13196675.72,4034759.042
124929,No Damage,371,Alma Real,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411019004,1951,"371 ALMA REAL DR, PACIFIC PALISADES, CA 90272",61f532a5-0bc0-43ad-b8f4-0d09c25a943e,34.0357096,-118.5231844,-13193940.53,4033597.968
124930,No Damage,410,Vance ,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411027015,1948,"410 VANCE ST, PACIFIC PALISADES, CA 90272",1d4ecd42-f8c2-46c8-9612-0d188cdb9b75,34.0318305,-118.5189267,-13193466.57,4033076.882
124931,Destroyed (>50%),622,Frontera ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411010010,1947,"622 FRONTERA DR, PACIFIC PALISADES, CA 90272",e5326877-8459-496f-92d7-0d238d07643c,34.0404473,-118.5224692,-13193860.92,4034234.401
124932,No Damage,500,Alma Real,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411018034,2010,"500 ALMA REAL DR, PACIFIC PALISADES, CA 90272",c4f6cee4-c569-4e93-8e99-0d5dd1a07d08,34.0373433,-118.5222197,-13193833.15,4033817.415
124933,No Damage,23255,W Paloma Blanca,Drive,Malibu,CA,90265,Los Angeles,Palisades,4453033018,1980,"23255 W PALOMA BLANCA DR, MALIBU, CA 90265",f928a9f8-56a5-4927-b113-0dd32680b4eb,34.0641571,-118.6491832,-13207966.66,4037420.008
124934,Destroyed (>50%),626,N Las Casas ,Avenue,Pacific Palisades,CA,90272,Los Angeles,Palisades,4414026003,1952,"626 N LAS CASAS AVE, PACIFIC PALISADES, CA 90272",cd21cc57-cdf0-46a4-b76c-0e0323403304,34.0466653,-118.5421799,-13196055.1,4035069.764
124935,Destroyed (>50%),820,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411006019,1990,"820 TOYOPA DR, PACIFIC PALISADES, CA 90272",44fd1157-74dc-48e8-b86a-0e2fb86a7ef4,34.0431818,-118.5214913,-13193752.06,4034601.763
124936,Destroyed (>50%),15415,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4422022016,1953,"15415 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",53f0daa0-06a2-4083-b1a8-0e3e875e90b0,34.0483935,-118.5274208,-13194412.13,4035301.939
124937,Destroyed (>50%),1051,Embury,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4423015027,1923,"1051 EMBURY ST, PACIFIC PALISADES, CA 90272",adeaab8d-737f-4b63-ade0-0e4fc51dd99d,34.0484666,-118.52376,-13194004.61,4035311.76
124938,No Damage,15601,W Sunset,Boulevard,Pacific Palisades,CA,90272,Los Angeles,Palisades,4422027903,1960,"15651 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",cbd0499c-d20d-4ca4-8345-0e594eab97a3,34.0545605,-118.5273679,-13194406.24,4036130.519
124939,Affected (1-9%),647,Toyopa,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411013040,1930,"647 TOYOPA DR, PACIFIC PALISADES, CA 90272",43fdcaf4-0aed-4e8e-be4c-0e6186455144,34.040026,-118.519507,-13193531.17,4034177.809
124940,No Damage,426,Toyopa ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411017009,1936,"426 TOYOPA DR, PACIFIC PALISADES, CA 90272",33fa9602-3391-4351-a9e0-0e6748b54ae2,34.0347094,-118.5201631,-13193604.2,4033463.605
124941,No Damage,809,El Medio,Avenue,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420001007,1950,"809 EL MEDIO AVE, PACIFIC PALISADES, CA 90272",fe6235f5-5eee-450e-a6d0-0e882dd568d6,34.049603,-118.5335802,-13195097.79,4035464.437
124942,No Damage,1900,Rambla Pacifico,None,,CA,0,Los Angeles,Palisades,4453004900,,None,fdec9212-a3cf-4877-a014-0eab7ee75f3c,34.062038,-118.6481457,-13207851.16,4037135.256
124943,No Damage,16511,Akron,Street,Pacific Palisades,CA,90272,Los Angeles,Palisades,4420014023,1959,"16511 AKRON ST, PACIFIC PALISADES, CA 90272",b1d6699c-ee07-44b2-932e-0ebecb8c93b5,34.0511646,-118.5420411,-13196039.66,4035674.259
124944,Destroyed (>50%),630,Frontera ,Drive,Pacific Palisades,CA,90272,Los Angeles,Palisades,4411010011,1941,"630 FRONTERA DR, PACIFIC PALISADES, CA 90272",fd44582c-538f-4402-a70b-0f046912cd41,34.0408137,-118.5226874,-13193885.21,4034283.628
124945,No Damage,3473,Mandeville Canyon,Road,Los Angeles,CA,90049,Los Angeles,Palisades,4491005007,1955,"3473 MANDEVILLE CANYON RD, LOS ANGELES, CA 90049",b1877304-eb91-4e90-9597-0f646d281484,34.1098774,-118.500904,-13191460.3,4043565.436
